"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"nlp"
"CD8-Activated:NLR_post_up"	"hsa05161"	"Hepatitis B"	"17/531"	"162/8159"	0.0341229127063881	0.173864364742073	0.140824719105729	"CASP10/BCL2/PCNA/STAT1/JAK2/JAK3/STAT5A/TGFBR1/PTK2B/IKBKE/CREB3L2/STAT2/BAX/BID/YWHAQ/FAS/IKBKG"	17	0.851321106351825
"CD8-Activated:NLR_pre_up"	"hsa05163"	"Human cytomegalovirus infection"	"24/565"	"225/8159"	0.0222787271308501	0.169875294372732	0.141294032593023	"GNAQ/CASP3/ROCK1/CCR5/CREB3L2/SP1/CTNNB1/MDM2/GNAI2/CXCR2/ITPR2/CASP8/CDK6/GNA13/GNB1/PTK2B/PRKACA/CREB1/PLCB2/PLCB1/IL6R/MAPK14/ITPR1/GNAS"	24	0.849876179741305
"CD8-Activated:NLR_post_up"	"hsa05163"	"Human cytomegalovirus infection"	"22/531"	"225/8159"	0.0357249102199728	0.176934713360659	0.143311605837294	"PTGER2/TRADD/GNAI3/RAC2/CALM2/CALR/HLA-A/CXCR2/GNAQ/PDIA3/CDK4/PTK2B/CREB3L2/IL6R/ARHGEF12/CDKN2A/CALM1/BAX/BID/FAS/CCR5/IKBKG"	22	0.843718637606863
"CD8-Activated:NLR_post_up"	"hsa04658"	"Th1 and Th2 cell differentiation"	"11/531"	"92/8159"	0.0358279014593234	0.176934713360659	0.143311605837294	"IL2RB/STAT1/JAK2/CD247/HLA-DRB5/JAK3/STAT5A/RBPJ/CD3D/IKBKG/IL2RA"	11	0.843718637606863
"CD8-Activated:NLR_post_up"	"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"9/531"	"70/8159"	0.0367239837384475	0.177869046603131	0.144068386656741	"CXCR2/CXCR1/ATP6V1C1/ATP6V1E1/ATP6V0E1/ATP6V0D1/ADAM10/LYN/IKBKG"	9	0.841431307227466
"CD8-Activated:NLR_post_up"	"hsa04744"	"Phototransduction"	"5/531"	"29/8159"	0.0371253150230833	0.177869046603131	0.144068386656741	"CALM2/PDE6G/PDE6B/CALM1/SLC24A1"	5	0.841431307227466
"CD4-Activated:NLR_pre_down"	"hsa05207"	"Chemical carcinogenesis - receptor activation"	"9/183"	"212/8159"	0.0488857003198915	0.187850151146609	0.145155251822335	"FOS/JUN/MYC/GSTM1/RELA/GSTM2/STAT3/HSP90B1/PIK3R1"	9	0.838167246458566
"CD4-Activated:NLR_pre_down"	"hsa05216"	"Thyroid cancer"	"3/183"	"37/8159"	0.0494107641827522	0.187850151146609	0.145155251822335	"GADD45B/MYC/LEF1"	3	0.838167246458566
"CD4-Activated:NLR_pre_down"	"hsa00561"	"Glycerolipid metabolism"	"4/183"	"62/8159"	0.0499526619153904	0.187850151146609	0.145155251822335	"PNPLA2/GLYCTK/AGPAT4/AKR1B1"	4	0.838167246458566
"CD8-Activated:NLR_post_down"	"hsa04928"	"Parathyroid hormone synthesis, secretion and action"	"9/277"	"106/8159"	0.009748100287339	0.158263275253268	0.14546700738382	"NR4A2/MEF2D/BRAF/PDE4D/MAP2K1/NACA/GNAS/JUND/ITPR3"	9	0.837235495584707
"CD8-Activated:NLR_pre_up"	"hsa05010"	"Alzheimer disease"	"37/565"	"384/8159"	0.024492471389163	0.175169616401217	0.14569759293423	"GNAQ/NDUFA12/CASP3/NDUFB3/PSMC6/NDUFS6/CYBB/COX7B/CSNK2A1/ADAM10/NDUFA8/CTNNB1/LRP1/ITPR2/PIK3C3/PSMA4/CASP8/NDUFS1/RTN4/ATP5PF/PSMA5/NDUFB7/NDUFB2/SLC39A10/RB1CC1/PLCB2/SLC39A4/SEM1/PSMC5/PLCB1/COX7C/ITPR1/NDUFA1/COX6B1/ATG2B/NRBF2/NDUFB6"	37	0.836547623137468
"CD8-Activated:NLR_pre_up"	"hsa03040"	"Spliceosome"	"17/565"	"147/8159"	0.0251574421996186	0.175169616401217	0.14569759293423	"SF3B3/SNRPF/SF3B1/SNRPG/SNRPE/SRSF6/HSPA1A/SRSF1/ACIN1/LSM8/DHX15/U2SURP/DDX42/SRSF3/SRSF5/DHX38/PRPF40A"	17	0.836547623137468
"CD8-Activated:NLR_pre_up"	"hsa04912"	"GnRH signaling pathway"	"12/565"	"93/8159"	0.0261999344475342	0.175169616401217	0.14569759293423	"GNAQ/MAP3K1/ITPR2/MAP3K2/PTK2B/PRKACA/MAP3K4/PLCB2/PLCB1/MAPK14/ITPR1/GNAS"	12	0.836547623137468
"CD8-Activated:NLR_pre_up"	"hsa05205"	"Proteoglycans in cancer"	"22/565"	"205/8159"	0.026200765485258	0.175169616401217	0.14569759293423	"PTPN6/TIAM1/CASP3/ROCK1/VAV3/CTNNB1/MDM2/ITPR2/MSN/IQGAP1/PRKACA/ITGA5/PTPN11/HIF1A/MAPK14/PAK1/ITPR1/FRS2/CD63/PLAUR/SMAD2/ERBB2"	22	0.836547623137468
"CD8-Activated:NLR_pre_up"	"hsa04064"	"NF-kappa B signaling pathway"	"13/565"	"104/8159"	0.0268258626141726	0.175169616401217	0.14569759293423	"SYK/BCL2/LTB/CFLAR/ATM/CSNK2A1/BIRC3/CD14/TNFSF13B/DDX58/XIAP/EDA/TRIM25"	13	0.836547623137468
"CD8-Activated:NLR_pre_up"	"hsa04625"	"C-type lectin receptor signaling pathway"	"13/565"	"104/8159"	0.0268258626141726	0.175169616401217	0.14569759293423	"FCER1G/SYK/CLEC7A/MDM2/ITPR2/CASP8/PTPN11/PYCARD/CASP1/MAPK14/PAK1/ITPR1/IKBKE"	13	0.836547623137468
"CD8-Activated:NLR_pre_up"	"hsa05135"	"Yersinia infection"	"16/565"	"137/8159"	0.0269933507241219	0.175169616401217	0.14569759293423	"GNAQ/ROCK1/ARPC5/ACTR2/FCGR2A/VAV3/ACTR3/PTK2B/ITGA5/PYCARD/ARPC4/RPS6KA3/CASP1/MAPK14/ARPC5L/ARPC1A"	16	0.836547623137468
"CD4-Activated:NLR_pre_down"	"hsa04935"	"Growth hormone synthesis, secretion and action"	"6/183"	"119/8159"	0.0508923170376101	0.188725675681137	0.145831785663327	"JUNB/SOCS3/FOS/SOCS1/STAT3/PIK3R1"	6	0.836147806376943
"CD4-Activated:NLR_pre_down"	"hsa05417"	"Lipid and atherosclerosis"	"9/183"	"215/8159"	0.0525775915352809	0.190476691617837	0.147184827743332	"FOS/NFKBIA/JUN/NFATC1/RELA/XBP1/STAT3/HSP90B1/PIK3R1"	9	0.832136956078385
"CD4-Activated:NLR_pre_down"	"hsa05340"	"Primary immunodeficiency"	"3/183"	"38/8159"	0.0527912928079399	0.190476691617837	0.147184827743332	"CD3E/ZAP70/LCK"	3	0.832136956078385
"CD56-NK:NLR_post_down"	"hsa04722"	"Neurotrophin signaling pathway"	"3/54"	"119/8159"	0.0438289894264342	0.184754875294934	0.147332436439341	"NFKB1/NFKBIA/PIK3R1"	3	0.83170162915313
"CD56-NK:NLR_post_down"	"hsa04935"	"Growth hormone synthesis, secretion and action"	"3/54"	"119/8159"	0.0438289894264342	0.184754875294934	0.147332436439341	"JUNB/PIK3R1/SOCS1"	3	0.83170162915313
"CD56-NK:NLR_post_down"	"hsa04010"	"MAPK signaling pathway"	"5/54"	"294/8159"	0.0441196768436831	0.184754875294934	0.147332436439341	"DUSP2/RELB/NFKB1/MAP3K8/RASA2"	5	0.83170162915313
"CD56-NK:NLR_post_down"	"hsa05415"	"Diabetic cardiomyopathy"	"4/54"	"203/8159"	0.0447890606775598	0.184754875294934	0.147332436439341	"NFKB1/ATP5F1E/NDUFB1/PIK3R1"	4	0.83170162915313
"CD4-Naive:NLR_pre_up"	"hsa04070"	"Phosphatidylinositol signaling system"	"5/139"	"97/8159"	0.0246879979397405	0.174409761384822	0.147825088255078	"INPP4B/PTEN/PIP4K2A/CALM2/PRKCB"	5	0.83025185304469
"CD4-Naive:NLR_pre_up"	"hsa04728"	"Dopaminergic synapse"	"6/139"	"132/8159"	0.0250176448276793	0.174409761384822	0.147825088255078	"GNAI2/GNAS/GNAQ/CALM2/PRKCB/GNB1"	6	0.83025185304469
"CD4-Naive:NLR_pre_up"	"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"5/139"	"98/8159"	0.0256707008098872	0.174409761384822	0.147825088255078	"GNAS/GNAQ/PTGER2/CALM2/PRKCB"	5	0.83025185304469
"CD4-Naive:NLR_pre_up"	"hsa04925"	"Aldosterone synthesis and secretion"	"5/139"	"98/8159"	0.0256707008098872	0.174409761384822	0.147825088255078	"GNAS/GNAQ/CALM2/PRKCB/ORAI1"	5	0.83025185304469
"CD8-Activated:NLR_pre_up"	"hsa01524"	"Platinum drug resistance"	"10/565"	"73/8159"	0.0280553278453906	0.178268229017586	0.14827486865656	"BCL2/CASP3/ATM/MDM2/CASP8/BIRC3/TOP2B/MSH2/XIAP/ERBB2"	10	0.828932451997082
"CD8-Activated:NLR_pre_up"	"hsa04915"	"Estrogen signaling pathway"	"16/565"	"138/8159"	0.0286601606543631	0.178394877542464	0.148380208758357	"GNAQ/BCL2/NCOA3/CTSD/CREB3L2/SP1/HSPA1A/GNAI2/ITPR2/PRKACA/CREB1/PLCB2/PLCB1/ITPR1/GNAS/HSP90AA1"	16	0.828624022239164
"CD4-Activated:NLR_pre_down"	"hsa04919"	"Thyroid hormone signaling pathway"	"6/183"	"121/8159"	0.0543789368537004	0.192059239100338	0.148407691163676	"MYC/NCOR1/PFKL/ATP1A1/PIK3R1/ACTB"	6	0.828543591352212
"CD4-Activated:NLR_pre_down"	"hsa04145"	"Phagosome"	"7/183"	"152/8159"	0.0546685474592723	0.192059239100338	0.148407691163676	"ATP6V0E2/ATP6V0C/TUBA1A/LAMP1/TUBA1C/ACTB/HGS"	7	0.828543591352212
"CD8-Naive:NLR_pre_up"	"hsa05110"	"Vibrio cholerae infection"	"3/116"	"50/8159"	0.0338429194344343	0.183361999101523	0.148539674266089	"GNAS/SEC61B/SEC61G"	3	0.828157532787428
"CD8-Naive:NLR_pre_up"	"hsa05164"	"Influenza A"	"6/116"	"171/8159"	0.0347799383080961	0.183361999101523	0.148539674266089	"STAT1/FAS/TRADD/CCL5/TNFSF10/CDK6"	6	0.828157532787428
"CD8-Naive:NLR_pre_up"	"hsa04810"	"Regulation of actin cytoskeleton"	"7/116"	"218/8159"	0.0354894191809398	0.183361999101523	0.148539674266089	"TMSB4X/CFL1/PFN1/ITGA4/MYL12B/ITGB1/MYL12A"	7	0.828157532787428
"CD4-Activated:NLR_pre_up"	"hsa04070"	"Phosphatidylinositol signaling system"	"6/194"	"97/8159"	0.0277376065154132	0.180353505280322	0.148992902430113	"PIP4K2A/INPP4B/PTEN/INPP1/PIK3C3/PRKCB"	6	0.826834419566617
"CD4-Activated:NLR_pre_up"	"hsa04137"	"Mitophagy - animal"	"5/194"	"72/8159"	0.0279810383744192	0.180353505280322	0.148992902430113	"TOMM7/TAX1BP1/UBA52/CSNK2A2/USP8"	5	0.826834419566617
"CD4-Activated:NLR_pre_up"	"hsa05223"	"Non-small cell lung cancer"	"5/194"	"72/8159"	0.0279810383744192	0.180353505280322	0.148992902430113	"STK4/SOS1/CDKN2A/PRKCB/SOS2"	5	0.826834419566617
"CD4-Activated:NLR_pre_up"	"hsa04611"	"Platelet activation"	"7/194"	"124/8159"	0.0281564544108519	0.180353505280322	0.148992902430113	"VAMP8/GNAI2/FCER1G/GNAQ/GNAS/MYL12A/RASGRP1"	7	0.826834419566617
"CD4-Activated:NLR_pre_up"	"hsa00562"	"Inositol phosphate metabolism"	"5/194"	"73/8159"	0.0294795201540482	0.180432403669888	0.14905808164601	"PIP4K2A/INPP4B/PTEN/INPP1/PIK3C3"	5	0.826644472371254
"CD4-Activated:NLR_pre_up"	"hsa05170"	"Human immunodeficiency virus 1 infection"	"10/194"	"212/8159"	0.0296914081988423	0.180432403669888	0.14905808164601	"CFL1/GNAI2/GNAQ/CASP8/CD3D/ATM/APOBEC3C/PRKCB/BCL2/ELOC"	10	0.826644472371254
"CD4-Activated:NLR_post_up"	"hsa00510"	"N-Glycan biosynthesis"	"7/533"	"50/8159"	0.0423800763305553	0.186001446117437	0.149321613971693	"MGAT1/SRD5A3/ALG1/MGAT2/STT3B/DPM2/DPAGT1"	7	0.825877324564027
"CD4-Naive:NLR_pre_down"	"hsa05230"	"Central carbon metabolism in cancer"	"5/163"	"70/8159"	0.012755976309499	0.160656551218221	0.150007438265857	"MYC/PKM/PFKL/LDHA/PDK1"	5	0.823887205492824
"CD4-Naive:NLR_pre_down"	"hsa04218"	"Cellular senescence"	"8/163"	"156/8159"	0.012771859720277	0.160656551218221	0.150007438265857	"GADD45B/MYC/NFATC1/CCND3/TGFBR2/SLC25A5/ZFP36L2/CALM3"	8	0.823887205492824
"CD8-Activated:NLR_post_up"	"hsa05416"	"Viral myocarditis"	"8/531"	"60/8159"	0.0394009437399341	0.185995631478218	0.150650667240925	"PRF1/ACTG1/RAC2/ACTB/HLA-A/HLA-DRB5/EIF4G1/BID"	8	0.822028940469815
"CD4-Activated:NLR_pre_up"	"hsa05417"	"Lipid and atherosclerosis"	"10/194"	"215/8159"	0.032266012944279	0.18410567122799	0.152092626464163	"CASP1/CASP8/POU2F2/HSPA1A/IKBKE/ERO1A/BCL2/HSP90AA1/NCF2/JAK2"	10	0.817891840276715
"CD4-Activated:NLR_pre_up"	"hsa04150"	"mTOR signaling pathway"	"8/194"	"156/8159"	0.0323885750362911	0.18410567122799	0.152092626464163	"RPS6/SOS1/STK11/PTEN/PRR5L/PRKCB/LPIN1/SOS2"	8	0.817891840276715
"CD4-Activated:NLR_pre_up"	"hsa05214"	"Glioma"	"5/194"	"75/8159"	0.0326263214834413	0.18410567122799	0.152092626464163	"SOS1/CDKN2A/PTEN/PRKCB/SOS2"	5	0.817891840276715
"CD16-NK:NLR_post_up"	"hsa05150"	"Staphylococcus aureus infection"	"9/402"	"96/8159"	0.0463754109783871	0.191685032044	0.15230661289744	"HLA-DQB1/HLA-DMA/CFD/HLA-DQA1/HLA-DMB/HLA-DRB1/HLA-DRB5/HLA-DRA/ICAM1"	9	0.81728123991728
"CD4-Activated:NLR_pre_up"	"hsa05160"	"Hepatitis C"	"8/194"	"157/8159"	0.0334596551385552	0.184417169019479	0.152349959749603	"CASP8/DDX58/SOS1/IKBKE/STAT1/STAT2/CD81/SOS2"	8	0.817157656180577
"CD4-Activated:NLR_pre_down"	"hsa05323"	"Rheumatoid arthritis"	"5/183"	"93/8159"	0.0575418738111597	0.197247502199454	0.152416757071134	"FOS/ATP6V0E2/JUN/CTLA4/ATP6V0C"	5	0.816967282973726
"CD4-Activated:NLR_pre_down"	"hsa05321"	"Inflammatory bowel disease"	"4/183"	"65/8159"	0.0576228658110766	0.197247502199454	0.152416757071134	"JUN/NFATC1/RELA/STAT3"	4	0.816967282973726
"CD8-Activated:NLR_post_down"	"hsa05022"	"Pathways of neurodegeneration - multiple diseases"	"26/277"	"476/8159"	0.0108329315228247	0.166104950016645	0.152674648947412	"UQCRQ/ATP5F1E/NDUFA3/NDUFB1/CSNK2B/UQCR11/NDUFA13/NDUFC1/NDUFA1/NDUFB8/ATG2A/ATP5PO/ATXN1L/BRAF/MAP1LC3B/WNT1/NDUFA7/NDUFA11/MAP2K1/ATP2A3/DCTN4/TUBB2A/CYCS/UBE2J1/ERN1/ITPR3"	26	0.816233069926346
"CD8-Activated:NLR_post_down"	"hsa05020"	"Prion disease"	"17/277"	"273/8159"	0.0114793964460608	0.166753337848041	0.153270611828291	"UQCRQ/ATP5F1E/NDUFA3/NDUFB1/CSNK2B/UQCR11/NDUFA13/NDUFC1/NDUFA1/NDUFB8/PIK3R1/ATP5PO/NDUFA7/NDUFA11/TUBB2A/CYCS/ITPR3"	17	0.814541108970357
"CD8-Naive:NLR_pre_up"	"hsa05235"	"PD-L1 expression and PD-1 checkpoint pathway in cancer"	"4/116"	"89/8159"	0.0376379342935539	0.189940273062819	0.153868666512203	"STAT1/PPP3CA/RASGRP1/NFATC2"	4	0.81284980996906
"CD8-Activated:NLR_pre_up"	"hsa05162"	"Measles"	"16/565"	"139/8159"	0.0304022418824291	0.185453675482818	0.154251374603483	"BCL2/CASP3/CD28/IL2RB/CSNK2A1/HSPA1A/IL2RG/FCGR2B/OAS2/CASP8/CDK6/MSN/CD3D/DDX58/RCHY1/IKBKE"	16	0.811770957083717
"CD8-Naive:NLR_pre_up"	"hsa05208"	"Chemical carcinogenesis - reactive oxygen species"	"7/116"	"223/8159"	0.0393732094270177	0.191252818998937	0.154931946508962	"AHR/UQCR10/NDUFS5/CYBA/COX7C/NDUFB6/COX7A2"	7	0.809859022769838
"CD8-Naive:NLR_pre_up"	"hsa04728"	"Dopaminergic synapse"	"5/116"	"132/8159"	0.0396607228338809	0.191252818998937	0.154931946508962	"GNAS/GNAI2/PPP3CA/PPP2R5C/CALM2"	5	0.809859022769838
"CD4-Naive:NLR_pre_down"	"hsa00620"	"Pyruvate metabolism"	"4/163"	"47/8159"	0.0140553814550852	0.167961808388269	0.156828466762004	"ACSS2/MDH2/PKM/LDHA"	4	0.804575103414621
"CD16-NK:NLR_post_up"	"hsa05208"	"Chemical carcinogenesis - reactive oxygen species"	"17/402"	"223/8159"	0.0484796394531574	0.197745897769458	0.157122377175053	"ATP5F1B/SDHC/ATP5PB/UQCRC2/GSTO1/NDUFS2/NDUFB3/SDHB/NDUFS6/KEAP1/ATP5F1C/SLC25A5/IKBKG/NDUFB5/NDUFAB1/VDAC1/GSTM4"	17	0.803761958871037
"CD8-Activated:NLR_pre_down"	"hsa04380"	"Osteoclast differentiation"	"9/268"	"128/8159"	0.0248109051903855	0.187181041538553	0.157482320771967	"RELA/PIK3R1/AKT2/NFKBIA/LCK/SQSTM1/JUNB/MAP2K1/JUN"	9	0.802768193760951
"CD8-Activated:NLR_pre_down"	"hsa00330"	"Arginine and proline metabolism"	"5/268"	"51/8159"	0.0252762720325783	0.187181041538553	0.157482320771967	"ODC1/SRM/GAMT/SMS/PYCR3"	5	0.802768193760951
"CD8-Activated:NLR_post_up"	"hsa00030"	"Pentose phosphate pathway"	"5/531"	"30/8159"	0.042256238599747	0.196223130720294	0.158934623013322	"TKTL1/PFKP/PGD/FBP1/PGM2"	5	0.798781483876975
"CD8-Activated:NLR_post_up"	"hsa05203"	"Viral carcinogenesis"	"20/531"	"204/8159"	0.042790090811279	0.196223130720294	0.158934623013322	"TRADD/CCND2/HLA-A/GTF2E1/GSN/CDK4/JAK3/SYK/STAT5A/RBPJ/CREB3L2/CCR4/ATP6V0D1/MRPS18B/CDKN2A/BAX/LYN/YWHAQ/CCR5/IKBKG"	20	0.798781483876975
"CD16-NK:NLR_post_down"	"hsa04660"	"T cell receptor signaling pathway"	"10/358"	"104/8159"	0.0155929154974296	0.181372080803981	0.159213188925402	"AKT2/CD8A/AKT3/NFATC2/NFKBIA/NFATC1/MAP3K8/MAPK1/NFKBIE/GRB2"	10	0.798020958958434
"CD16-NK:NLR_post_down"	"hsa04211"	"Longevity regulating pathway"	"9/358"	"89/8159"	0.0157145485173124	0.181372080803981	0.159213188925402	"AKT2/AKT3/EIF4EBP1/TSC2/PRKAG2/APPL1/ADIPOR1/PRKAB2/ADCY9"	9	0.798020958958434
"CD8-Naive:NLR_pre_up"	"hsa03060"	"Protein export"	"2/116"	"23/8159"	0.0417472102022314	0.196937926388787	0.159537393679008	"SEC61B/SEC61G"	2	0.797137507183064
"CD4-Activated:NLR_pre_up"	"hsa05140"	"Leishmaniasis"	"5/194"	"77/8159"	0.0359754065812539	0.19340833804695	0.159777707647047	"FCGR3A/STAT1/PRKCB/NCF2/JAK2"	5	0.796483814015941
"CD4-Activated:NLR_pre_up"	"hsa04961"	"Endocrine and other factor-regulated calcium reabsorption"	"4/194"	"53/8159"	0.0367231021608132	0.19340833804695	0.159777707647047	"GNAQ/CLTC/GNAS/PRKCB"	4	0.796483814015941
"CD4-Naive:NLR_pre_up"	"hsa04916"	"Melanogenesis"	"5/139"	"101/8159"	0.0287682359863287	0.18987035750977	0.16092907950247	"GNAI2/GNAS/GNAQ/CALM2/PRKCB"	5	0.793365472828444
"CD4-Activated:NLR_pre_down"	"hsa04514"	"Cell adhesion molecules"	"7/183"	"157/8159"	0.0628815456475134	0.208663993388653	0.161238488879069	"CD99/CTLA4/ICAM3/ITGA6/CD6/SELL/SELPLG"	7	0.792531280691133
"CD4-Activated:NLR_pre_down"	"hsa00010"	"Glycolysis / Gluconeogenesis"	"4/183"	"67/8159"	0.063067341041196	0.208663993388653	0.161238488879069	"PKM/PFKL/ALDOA/LDHA"	4	0.792531280691133
"CD4-Activated:NLR_pre_down"	"hsa03010"	"Ribosome"	"7/183"	"158/8159"	0.0646099462794811	0.208663993388653	0.161238488879069	"RPL5/RPS13/RPLP0/MRPL23/RPL10/RPL26/RPS15A"	7	0.792531280691133
"CD4-Activated:NLR_pre_down"	"hsa05163"	"Human cytomegalovirus infection"	"9/183"	"225/8159"	0.0661869990422355	0.208663993388653	0.161238488879069	"NFKBIA/GNB2/MYC/NFATC1/RELA/STAT3/GNG10/PIK3R1/ELK1"	9	0.792531280691133
"CD4-Activated:NLR_pre_down"	"hsa05215"	"Prostate cancer"	"5/183"	"97/8159"	0.0665363513900987	0.208663993388653	0.161238488879069	"NFKBIA/LEF1/RELA/HSP90B1/PIK3R1"	5	0.792531280691133
"CD4-Activated:NLR_pre_down"	"hsa00531"	"Glycosaminoglycan degradation"	"2/183"	"19/8159"	0.0666616571327386	0.208663993388653	0.161238488879069	"SGSH/IDUA"	2	0.792531280691133
"CD4-Activated:NLR_pre_down"	"hsa04062"	"Chemokine signaling pathway"	"8/183"	"192/8159"	0.0669209665808246	0.208663993388653	0.161238488879069	"NFKBIA/GNB2/WAS/RELA/STAT3/GNG10/PIK3R1/CCR10"	8	0.792531280691133
"CD4-Activated:NLR_pre_down"	"hsa05022"	"Pathways of neurodegeneration - multiple diseases"	"16/183"	"476/8159"	0.068016841577023	0.208663993388653	0.161238488879069	"MAP1LC3B/FUS/RELA/SLC25A5/ATXN2L/XBP1/VDAC2/PSMD2/TUBA1A/SDHD/DCTN2/SQSTM1/PSMD9/TUBA1C/ATP5F1A/NDUFA11"	16	0.792531280691133
"CD4-Activated:NLR_pre_down"	"hsa05202"	"Transcriptional misregulation in cancer"	"8/183"	"193/8159"	0.0685401299544381	0.208663993388653	0.161238488879069	"GADD45B/RARA/MYC/FUS/CEBPB/RELA/NCOR1/KLF3"	8	0.792531280691133
"CD4-Activated:NLR_pre_down"	"hsa04920"	"Adipocytokine signaling pathway"	"4/183"	"69/8159"	0.0687731513790316	0.208663993388653	0.161238488879069	"SOCS3/NFKBIA/RELA/STAT3"	4	0.792531280691133
"CD4-Activated:NLR_pre_up"	"hsa04630"	"JAK-STAT signaling pathway"	"8/194"	"162/8159"	0.0391778623478912	0.195579590159016	0.161571413589061	"STAT4/CSF3R/SOS1/STAT1/STAT2/BCL2/SOS2/JAK2"	8	0.791635475360525
"CD4-Activated:NLR_pre_up"	"hsa04062"	"Chemokine signaling pathway"	"9/194"	"192/8159"	0.0394227702839021	0.195579590159016	0.161571413589061	"GNAI2/GNAQ/SOS1/STAT1/PRKCB/GRK5/STAT2/SOS2/JAK2"	9	0.791635475360525
"CD4-Activated:NLR_pre_up"	"hsa04215"	"Apoptosis - multiple species"	"3/194"	"32/8159"	0.0396110562347375	0.195579590159016	0.161571413589061	"BIRC3/CASP8/BCL2"	3	0.791635475360525
"CD4-Activated:NLR_post_up"	"hsa05168"	"Herpes simplex virus 1 infection"	"42/533"	"495/8159"	0.0465521147823418	0.201510283122575	0.161772079388876	"HLA-DRB5/BID/TRADD/IKBKE/IKBKG/BAX/HLA-DRB1/LTA/SRSF5/PPP1CA/POU2F2/OAS2/FAS/TBK1/SRSF3/TRAF3/IFNAR2/ZNF140/MYD88/BST2/TNF/STAT2/CGAS/ZNF181/HLA-DQB1/HLA-DRA/ZNF337/HLA-DMA/HLA-DPA1/TRAF5/TAP1/STAT1/OAS1/IFIH1/TNFSF14/CD74/EIF2B1/BAD/IFNG/TICAM1/OAS3/DDX58"	42	0.7910964321285
"CD4-Activated:NLR_post_up"	"hsa01524"	"Platinum drug resistance"	"9/533"	"73/8159"	0.0471891169337676	0.201510283122575	0.161772079388876	"CDKN2A/BID/BAX/POLH/FAS/MSH2/GSTO1/GSTM4/BAD"	9	0.7910964321285
"CD56-NK:NLR_post_down"	"hsa05170"	"Human immunodeficiency virus 1 infection"	"4/54"	"212/8159"	0.0510972017092913	0.204533492078196	0.163104858116584	"NFKB1/NFKBIA/PIK3R1/NFATC2"	4	0.787533103203727
"CD56-NK:NLR_post_down"	"hsa05417"	"Lipid and atherosclerosis"	"4/54"	"215/8159"	0.0533039217808461	0.204533492078196	0.163104858116584	"NFKB1/NFKBIA/PIK3R1/NFATC2"	4	0.787533103203727
"CD56-NK:NLR_post_down"	"hsa04926"	"Relaxin signaling pathway"	"3/54"	"129/8159"	0.0534487574477774	0.204533492078196	0.163104858116584	"NFKB1/NFKBIA/PIK3R1"	3	0.787533103203727
"CD56-NK:NLR_post_down"	"hsa04650"	"Natural killer cell mediated cytotoxicity"	"3/54"	"131/8159"	0.0554859260079397	0.204533492078196	0.163104858116584	"KLRC3/PIK3R1/NFATC2"	3	0.787533103203727
"CD56-NK:NLR_post_down"	"hsa04024"	"cAMP signaling pathway"	"4/54"	"221/8159"	0.0578726879667526	0.204533492078196	0.163104858116584	"NFKB1/NFKBIA/PDE4D/PIK3R1"	4	0.787533103203727
"CD56-NK:NLR_post_down"	"hsa04370"	"VEGF signaling pathway"	"2/54"	"59/8159"	0.0578910723296203	0.204533492078196	0.163104858116584	"PIK3R1/NFATC2"	2	0.787533103203727
"CD56-NK:NLR_post_down"	"hsa00190"	"Oxidative phosphorylation"	"3/54"	"134/8159"	0.0586110509940662	0.204533492078196	0.163104858116584	"ATP5ME/ATP5F1E/NDUFB1"	3	0.787533103203727
"CD56-NK:NLR_post_down"	"hsa04978"	"Mineral absorption"	"2/54"	"60/8159"	0.0596394770993911	0.204533492078196	0.163104858116584	"FTH1/MT2A"	2	0.787533103203727
"CD56-NK:NLR_post_down"	"hsa04210"	"Apoptosis"	"3/54"	"136/8159"	0.0607402491626158	0.204533492078196	0.163104858116584	"NFKB1/NFKBIA/PIK3R1"	3	0.787533103203727
"CD8-Activated:NLR_pre_down"	"hsa04917"	"Prolactin signaling pathway"	"6/268"	"70/8159"	0.0269460504589764	0.194295205941041	0.163467729931187	"RELA/PIK3R1/AKT2/IRF1/MAP2K1/GALT"	6	0.786567968361758
"CD4-Activated:NLR_post_up"	"hsa03440"	"Homologous recombination"	"6/533"	"41/8159"	0.0484096535120387	0.20396600679739	0.163743529774054	"RPA1/RAD51C/RPA3/RPA2/RAD52/POLD4"	6	0.785835851879335
"CD8-Activated:NLR_pre_up"	"hsa04922"	"Glucagon signaling pathway"	"13/565"	"107/8159"	0.0329356838726235	0.196968305512748	0.163828685517075	"GNAQ/CREB3L2/PRKAA1/ITPR2/PRKACA/CREB1/PLCB2/FBP1/PHKB/PLCB1/ITPR1/PPP4R3A/GNAS"	13	0.785610053301782
"CD8-Naive:NLR_pre_down"	"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"4/83"	"70/8159"	0.00548645318981604	0.175975200982718	0.164992566926563	"NFKBIA/ATP6V0E2/ATP6V0C/ATP6AP1"	4	0.782535620728467
"CD8-Naive:NLR_pre_down"	"hsa04520"	"Adherens junction"	"4/83"	"71/8159"	0.00576967872074484	0.175975200982718	0.164992566926563	"WAS/TGFBR2/ACTN1/TCF7"	4	0.782535620728467
